   First time with American Airlines my checked baggage came back broken. Second flight I found chewing gum attached underneath. I told the flight attendant who didn’t care. The fourth time (surely my last time with American Airlines) from New Orleans to Miami my baggage still left in New Orleans and I have to wait for 8 days until I got my baggage back.
"   Flew American Airlines from Belize to Manchester via Los Angeles. Flight late, so missed connecting flight. Lost my luggage, unbelievably rude Baggage Claim. I had to locate bag 4 days later, no contact. No food on 5 hour US flight, awful meal on transatlantic flight. Charge for checked in luggage. Grudging rude staff. Full on prices, pared down service and facilities. Very expensive low budget standard airline. No entertainment on 5 hour flight unless have own device on which app may or may not load. In any event has to be done before you fly. Avoid."
"   Flew American Airlines from Dallas Fort Worth - London Heathrow in C on a B777-300. Arrived from a domestic flight and transfer in DFW hassle-free, but involved an (easy) change of terminals. DFW is probably one the very best transfer airports in the U.S. AAdmirals Club in DFW was nicer than others I have been to, but offerings very minimal and sub-par for an international flight. Food and ""premium"" drinks for purchase at steep airport prices. Coffee/tea, soft drinks for free. Basic beer and wine available from a manned bar (this is the U.S., so ""free"" means ""for tips""). WIFI was reliable. Overall, definitely not comparable to the lounge experience offered by non U.S.-based airlines. Boarding fairly orderly and cabin crew good and friendly. Seats in C are in a herringbone 1-2-1 configuration. Same seats as CX and these are one of the best seats in C for space and comfort. IFE was AVOD, selection good, Bose headphones supplied, screen not very responsive, but visually good. However, irritating ads before every selection, that could not be skipped or fast forwarded. Dinner (chose the quinoa crusted prawns) was actually tasty on this flight and quality in line what I would expect in transatlantic business class. It was a night flight, so tray service, but service did not feel rushed just to get it over with. Drinks selection good as well and with regular top ups. New Zealand Sauvignon Blanc was a good choice. Slept thru breakfast, so cannot comment on it, but FA’s offered to bring some coffee just before landing, which was much appreciated. Catering out of AA’s hub in DFW seems to be superior to that out of other locations. Cabin crew professional, obviously experienced and good, even friendly. On-time departure and on time arrival (more or less). Good experience and nothing to complain about. Comparing to other carriers I have used in C over the Atlantic: as for Oneworld alternatives AA is way ahead of BA (especially due to seating arrangement on AA’s B777-300 vs. BA’s high density 2-4-2 seating), probably in line with AY, but not quite on the level of IB. Also, I would rate the overall experience on Star Alliance’s OS and LX higher, but again AA did good on this flight. Recommended, if you are on B777-300 (seating can be much inferior on other planes types)."
   Flew American Airlines from Dallas Fort Worth to Philadelphia. My family and I have never had such poor service until today. The flight attendants were so rude and disrespectful. They were serving other passengers and were talking to all passengers rudely. I asked for my complimentary cookie and they both acted as though we were stealing from them. Then I asked for coffee and she asked the other attendant - 'what does she want' in a ugly manner. Then she slammed the sugar on the tray. I cannot believe attendants are able to treat people this way. If you don't like your job then quit and allow someone else to be happy at what they do.
"   Flew American Airlines from Denver to Liberia via Miami. I had eight people on a flight for my wedding to Costa Rica through Miami. They boarded the plane 15 minutes early (of course we were delayed taking off for 45 minutes) so when we arrived at the designated boarding time the agent informs us our carry on bags will have to be checked. When I say that's fine but ask if anything can be done about the wedding dress she immediately becomes rude saying we should have been there on time. Apparently we should have known they were boarding early. She demands the boarding passes if we want to make the flight at all. As I am trying to get all 8 separated from the connecting flight boarding passes she threatens to keep me off the plane ""if I throw one more boarding pass at her"". I was sliding them off the stack of paper I was holding onto the counter. None touched her or even went to the edge. She comes around the counter to tag our bags telling me I would have had to check mine anyway. I responded that I've never had any problem with it as a carry on in 5 years with numerous airlines. She pointed to the expander zippers being opened as her rationale. I took the boarding passes from her and she said that she could keep me off the plane until I cooled down and that she was going to tell the pilot about me. I did not raise my voice, curse, or even argue at any point throughout this encounter. I said nothing and boarded the flight as I needed to get to my wedding. Once onboard there were at least 5 overhead compartments with room for the dress. Begging the flight attendants did absolutely nothing and they closed the half full compartments. After talking to several other people apparently we were no the only people treated poorly by the desk agent. However, repeated attempts to file a complaint with American have resulted in nothing more than a complete brush off."
   Flew American Airlines from Miami to Atlanta. When boarding the plane the lady checking my bag said she wanted me to check and see if it would fit and if not I would have to check it. I was able to fit it in and she rudely told me I still had to check it even after me telling her I was going to miss my shuttle from Atlanta to Chattanooga. I also told her I was pregnant and really needed to make the shuttle. I had no trouble on the way there and didn't purchase anything this trip so the bag size did not change. Customer service was absolutely horrible. I've never felt so disrespected while traveling. No wonder they have had such horrible reviews lately. They need to work on their employee training so that customers are treated with respect.
"   Flew American Airlines from New Delhi to Baltimore via Atlanta. Staff are rude. Food below expectation. Seat selection Nil. Utterly bad experience. Rudely asked at Atlanta if I was really seated in a Business class seat by airline staff. They had chosen me the Hindu meal without my consent. No choice, no change, so had to consume what was thrown at me."
"   Flew American Airlines from Ontario to Phoenix. I had to call the customer service for a question about baggage and upgrade. I would like to say how impressed I was with their customer service. Upon completing a short voice prompt, I was directed to the appropriate department. I expected a wait time as with most lines. I was pleasantly surprised to be connected to a customer service representative in under a minute. When I talked to her, she was most gracious and helpful."
   Flew American Airlines from Phoenix to Chicago. I was shocked upon getting to my seat. There was two partially wet napkins scattered on the seat with tons of crumbs and flakes. The women who was already seated said hers was like that as well and she pointed it out to stewardess and she said she was not concerned about it at all and just threw the napkins on my seat and said the person could just clean it up. What grossed me out the most was I never knew if the wet stuff was from the napkin or was on the seat from the previous passenger. You never know what it could be. I was shocked the stewardess was rude to the other passenger and seemed bothered she had to go get napkins. I fly a lot and never have had my seat so gross.
"   Flew American Airlines from Salt Lake City to Chicago. After waiting for over thirty minutes after our flight was supposed to take off we found out that there was no crew for our flight. They then said that they were working on finding one. After two and a half hours they decided that our flight was then cancelled. We then had to wait to rebook and dealt with a very incompetent front desk lady. After it took her 45 minutes to rebook us we had to find a hotel, the airline didn't even offer to pay for it even though it was their fault our flight was cancelled. After a short night in a hotel we had to go back to the airport to catch our new flight. We had been told that we would all be sitting next to each other and that there wouldn't be any delays in our flights. We were mistaken. Once we landed in Phoenix we waited three hours before we even boarded our plane, this was after they did a last minute gate change. Even after we had to wait three hours for our flight, we had to sit on a hot plane for an hour and a half before it even took off. We had been told we would land in Chicago by 2 pm. We didn't arrive until 5.30pm. With myself being pregnant all of these changes, delays, and cancelations were very hard on my body. Not only did we have to pay for a hotel but we had to pay for an extra day on our long term parking. When I emailed this airline, they apologized and said that there wasn't anything they do with cancellations or delays. My husband and I have flown a lot. This was our first flight with American Airlines and it was terrible. Go with another airline when you find your self booking. "
"   Flew American Airlines from Seattle to Boston via New York. Awful experience - 3 hour delay, missed connecting flight, rebooked on a flight 4 hours later. Customer service agent was too busy involving herself in everyone else's issues while she was ""helping"" me that by the time she found a different, earlier flight out of a nearby airport we wouldn't have enough time to make it. Then they booked me in the last boarding group in my flight. There were plenty of open seats in business class - those were never offered. All around horrible experience, I don't ever plan to fly American again."
"   Flew American Airlines from Tampa to Dallas. On-time direct round-trip flights on clean aircraft. Paid for extra legroom and earlier boarding, light hand baggage only. Human contact with AA staff was limited to boarding at the gate and trolley service on the DFW-TPA sector, but all were courteous and motivated. A 21st century flying experience with no bother."
"   Flew American Airlines in MCE from Austin to Las Vegas via Los Angeles. First flight on a new A321, bulkhead. Comfortable seat with plenty of legroom despite a fixed wall in front. Nice video screen with plenty of option to pass on the time on a quick 3 hour flight. Flight attendants this morning were ever present and filled out several drink orders with a smile and some humor. Did not purchase any food, as we had a light breakfast in the Admirals Club before boarding. Flight was comfortable enough and on time, thankfully as we had only a 45 minute connection in LAX. Connection to LAS was on a B738. The gate area was chaotic, however boarding was on time and efficient. 2nd row in MCE had plenty of legroom for he 46 minute flight to LAS. A quick beverage service with only a choice of juice or water was just fine. On time again, with decent service for a very busy short short hop. Overall pleased as usual and good value."
"   Flew Atlanta to Cincinnati with Delta. There was only one lady working at the desk when there was a line of over 50 people even though there were two other computers available, which delayed the flight by at least 30 minutes. By the time everyone got on board there was a weather warning so each flight was delayed. Finally once the plane had been cleared for take off our plane was number 25 in line for take off. Absolutely horrible service. If the flight staff were aware there would be a delay they shouldn't have boarded everyone an hour and 15 minutes before the plane would even take off. So disappointed."
   Flew Buffalo to New York City. I understand that you get what you pay for and that is exactly what happened here and every time I've flown with Delta Air Lines. I have not had one smooth flight or flight on time. First flight went out 20 minutes past departure and the return flight was almost 2 hours delayed. This is unacceptable. I could have driven with less headaches. 
   Flew Charlotte NC to Fayetteville NC. Trash. I fly American all the time due to contracting with the company I work for. I can not stand them. Always late. Airplains are always delayed. I have a flight canceled on me 30min befor it boarded. I ended up having to drive over an hour to the next airport to make the flight they transferred me to without offering me a refund or if it was possible for me to make it that far. Every time I fly I with American I know I am flying the absolute bottom of the barrel. Oh and they live to charge like they are something special. $1000+ for a round trip on the east coast? Wish I was back with Southwest. 
"   Flew Chicago to Syracuse. Another disaster of American Airlines customer service. I get to the terminal 3 hours early and there is an earlier flight to my destination half full. I cannot even go standby due to my 'status' on American. Watched the half full early flight depart and sat 3 hours to get on the original departure. Don't have these issues with Delta, United etc and they go out of their way to accommodate. If American wants me to obtain status, well this just proves why I stick with Delta."
   Flew Dallas to Seattle with American Airlines. Our flight there was fine. Everything went fine. On the way back the weather was bad. Our flight got cancelled they didn't have another flight for us. So we had to wait another 24 hrs just to get on a flight. Finally got ready to board and the plane had engine issues. So we ended up sitting on the plane for 2 hrs waiting for a new gate to be towed to. We had to wait another hr for another plane. We get on the plane and had to wait another hour for catering and baggage. I had my 3 kids and come to find out they didn't offer any food at this time because it was too late - we had been at the airport since 7.30pm and we did not make it home until 2 am. They didn't even attempt to make up for anything. It was horrible.
"   Flew Delta Air Lines from Atlanta to Toronto. I have been flying for years, never before have I had such a bad experience as this one. Not only did they run out of space to put away my small carry-on luggage but, they also could not reach all their customers with drinks and food. This will probably be the last time I fly with Delta. Having a delayed flight is normal but, with all these other factors that went into the poor flight, this will have to be the last time."
   Flew Delta Air Lines from Los Angeles to Phoenix. Terrible judgement. They had half the plane gate check their bags when there was room in the overhead bins. This cost me 30 minutes on the destination side and caused me to miss my evening plans. Whoever came up with such a short sighted policy or made the decision should be punished. On top of this the seats are tightly spaced my knees heavily abutt the seat in front of me. This airline is very poorly run in my opinion.
   Flew Delta Air Lines from Nashville to Salt Lake City. Flight crew were great. When I arrived late to make my connecting flight the gate attendent told me there was no room. Gave us a $100.00 voucher and said they would supply us with pillows and blankets. We were apparently welcome to sleep anywhere in the airport. $100.00 is compensation really? Apparently if look around there are flat benches. All good works of the flight crew destroyed.
"   Flew Delta Air Lines from Seattle to Atlanta. The telephone service is absolutely terrible. I tried to call reservations multiple times over the past week. I had delays of 40 min to 2+ hours. Most time I could not get through. The space under the seats in the First/Business Class cabin on the B737-900 ER has been severely reduced. I do not know about the economy section. There are 3 black boxes under the seat and a 120 V plug. This makes it impossible to store anything under the seat ahead of an aisle seat. The space has been reduced in the right to left dimension and in the top to bottom dimension. In addition, the Boeing seat struts are poorly designed so that there is little space for the aisle seat under the seat ahead & there is dead useless space. In effect the under-seat space is divided into 3 compartments for the aisle seat. The 1st photo shows from right to left: the bar by the aisle, 1st black box, metal seat strut, 2nd black box. The 2nd photo shows the AC outlets at the top and the 3rd black box next to the other seat strut."
   Flew Delta from Chicago to New York. Seats are assigned at the gate. Multiple staff members present at the gate however staff chose to ignore me standing there. At my second attempt to asked whether I could be seated next to my husband the staff member barely made eye contact with me and did not offer to assist with this query. I witness other people's queries being answered rudely. Extremely unprofessional service for an airline. I will not be flying with this company in future.
   Flew Delta from Seattle to New Orleans via Atlanta. I chose this flight because the aircraft was internationally configured and that made the difference. It was fine but the aircraft interior seemed a bit beat up. The service was domestic of course and ok. Crew was fine. Flight was delayed two hours but assistance rebooking connection was handled well.
"   Flew Detroit to LaGuardia. This is again an example of cattle transport. Delta had old planes. This one really looked like it was ready for the junk yard. Again, at Delta you get nothing. The seats are totally uncomfortable as well. I was happy to land in New York and have this experience behind me."
"   Flew Detroit to Las Vegas with Delta Air Lines. Very uncomfortable. I thought since this was a bigger plane, that the seats would be larger. Nope. The airline staff also skipped over me during the snacks and beverages. This is also the only flight in which I got a terrible headache from the sound of the plane. Lastly, the headrest video/music player did not work well enough to be able to watch or listen to much. Big disappointment."
   Flew Edmonton to San Francisco via Seattle. What a pleasant surprise - a domestic US carrier that is working hard to improve customer service. Check in was efficient and staffed by helpful friendly people. Boarding was equally efficient. The flight attendants worked hard to deliver genuine service and nothing was ever a problem. This was my 5th and 6th flight with Delta Air Lines this year - I have been trying them after consistent issues with AA. Based on this experience I will be using them more often. They seem to be working to lift their game.
"   Flew Frankfurt to Atlanta. Every time I have flown with Delta, I have had problems. Today the plane landed at the terminal on time, but the plane was broken. This 1.5 hour delay made me miss my connecting flight. They came over the announcement and said it was our job to ensure we scheduled our connecting flights when we land because it is out of their control. I have been away from home for 6 months and would like to be able to depend on an airline to get me there."
   Flew from Amsterdam to Boston. Most Delta aircraft are aged but nicely refitted. The IFE is nice but movie selection and variety I have experienced better. In the aircraft's we have flown there were no power sockets. Attendants not the most courteous I have seen. Overall the price was excellent and seats were comfortable so the airline is worth it as partnering with Skyteam offers excellent flight combinations with partners airlines to and from USA.
"   Flew from Amsterdam to Detroit. Oh Delta what has happened to your economy comfort plus product. It used to be worth the upgrade. Now I'm not so sure. Inedible food, I defy anyone to guess what we were offered, pic attached. Reduced beverage trolley service. You used to be treated a bit better, not now. Increased cost reduced service. Trip only saved by decent aircraft and inflight back seat entertainment system.
"
"   Flew from Austin to New York. This is the third time I have had problems with American Airlines. I am done giving them chances. They are constantly delaying and canceling flights and they do a horrible job with accommodations. I strongly advise you to choose a different airline unless you feel like sleeping in the airport waiting for a flight 15 hours later.
"
"   Flew from Denver to Detroit. I've been flying Delta for years but will never again. From the time I initially booked to the 3 hours I've been waiting online because they messed up the tickets for my 2 daughters I am traveling with. It has been one mistake after the next. As I stand in the longest line I have ever seen, I listen to story after story of people that have had similar experiences. What a terrible airline. Never again.


"
"   Flew from Detroit to New York with American Airlines. I will never fly this airline again. This is the second time in two months in which my flight has been cancelled. Granted this past experience was due to weather, but the rebooking process has been painful and a full day delayed. Good thing I work for a company that is flexible and didn’t need to take a vacation day due to this. The first time it happened, I drove overnight to reach my destination in time - American was useless in even trying to look through other airlines. And when I requested a refund I was told I had to go online and request it. What? I’m on the phone with you after waiting over an hour to speak to a human and you can’t just put something into the computer to apply a refund for a flight I can’t use because of a cancellation outside of my control? Pathetic. This time? Got rebooked for a flight a full day later that was then delayed another 2 hours. Well worth paying an extra $100 to not have to deal with cancellations."
"   Flew from Miami to London Heathrow in First Class. The ground staff were very arrogant not helpful at all, nice layout of the first class cabin, staff on board not professional. We need to set up our cabin for the night by ourself no help from the staff they were eating. Entertainment system was not working at all during the full flight no excuses or explanations, lavatories were empty of courtesy products. Food was a disaster . Will never travel again with AA. Avoid if you can."
   Flew from New Orleans to Cancun. A travel warning was issued to our place of destination after booking the flight. Other members of our group are flying with Delta and I regret not doing so. Everyone was able to change their ticket as Delta was understanding of the circumstances. I was not given that option and could not even escalate the call to speak to someone for assistance. The customer service I received was useless and the lack of concern for safety is completely unacceptable. Never using American Airlines again.
"   Flew from New York LGA to Chicago ORD on a flight that surpassed every expectation! It left and arrived on schedule. I had checked in a bag and it was on the luggage carousel soon after arrival. The in-flight service harkened back to the joyous days of flying. Two exceedingly courteous and solicitous flight attendants catered to the first class cabin whose 16 seats were all occupied. A full breakfast with choices was provided. Beverages were offered numerous times. Attendants came regularly to check on passenger wishes. Free giveaway headphones were offered to listen to music or watch a show on the drop down from the ceiling TV screens - no screens on the back of the seat in front. Bathroom was kept clean and tidy. A hot towel to refresh was another pleasant perk. Pilots kept us in the loop on the flight's progress. It was a very early morning flight on the first day of the month - the July issue of the inflight magazine was in the pocket and the crossword puzzle was quite engaging. The cabin was pleasant, spacious and clean with ample overhead space to stow bags. Very high performance by American Airlines! Hope they can repeat it again and again."
"   Flew from San Diego to Atlanta nonstop and had an overall good experience with Delta. Flight was delayed slightly (less than an hour) after boarding, but the captain was diligent in relaying the delay and reason for delay. Captain also relayed information about storm systems over Texas upon takeoff. Due to the storm, seat belt signs were on for a long time, but this was understandable. I booked online, and my assigned seat only changed when they switched aircraft sizes well before the actual departure date. Crew offered snacks/drinks two or three times during the 4 hour flight. We landed appx. 15 minutes late. I only had a carry-on so I have no knowledge of checked baggage for this particular flight."
"   Flew from St Lucia - O'hare (Connecting flight in ATL). Only flew because the resort had an exclusive with them. Lost bag in ATL in the layover. They finally found it in ATL, and gave me the hours of 8:00am - 8:00pm to be delivered the following day. They would give me a call from an unknown number, but if I didn't answer, they wouldn't deliver it. Since I have a job and don't sit on my phone all day, my other option was for them to leave it at the front porch. I don't know about you, but I don't like my belongings just hanging around the front porch all day, so was I forced to take off work. I found Delta's customer service to be a joke when trying to get compensated for my lost wages. You call into one dept, with no managers, only to be told I have to put a complaint through their website. If you wish to follow up, you'll get the runaround. Once you put a complaint through their website, you'll get an email back from a general email stating, ""We don't offer reimbursement"", but thanks for paying $1500, along with the bag fees and inconvenience we caused you, but please fly again. You are unable to contact anyone via phone. Apparently, their corp center with the employees sending these emails, don't have phones. There's no phone lines to their Corp Center, so they can just hide behind general emails and deny people. 2nd time they lost my luggage. I can't understand why Delta is still even around."
"   Flew from Vancouver to Washington DC via Minneapolis. I'm in shock. Although the A320 on this three hour flight is 18 years old the interior is completely refurbished, including panels and overhead bins. The seats are new and very comfy. Every seat has a power outlet. Even the lavatories are completely refurbished. Then came the meal. Glass glasses. Nicely patterned table cloth. Bamboo looking non-slip trays. Copious amounts of delicious food presented in an elegant way. Great red wine. Wonderful service. Add to that the great onboard free streamed entertainment system titled Online Delta Studio, which you can access on any of your devices, and an internet connection that actually works. I'm so impressed with Delta right now for this is an airline I despised, and rightfully so, for having some of the worse onboard experiences. But if they can maintain this experience and keep it consistent throughout all their flights, I'm ready to convert. An actual 5-star experience on one of the US legacy airlines. Never thought I’d witness the day."
"   Flew Indianapolis to Salt Lake City via Atlanta. Got the ticket at the airport because Frontier cancelled the original flight unexpectedly. First time flying US domestic with Delta Air Lines. Although the service was not as good as the International service with Delta, it was similar to other US airlines. Complementary drinks and snacks such as pretzels and peanuts are provided throughout the trip. The domestic inflight entertainment system is the same as the international IFE. However, headphones are not complementary unlike international routes which is not a big problem if you bring your own. Overall, Delta is a good airline for your travel needs."
"   Flew Las Vegas to Miami. American Airlines is usually one of my last airlines of choice. But in this case, price and schedule left me no choice, so AA it was. While they continue to try to find ways to cram more people on their planes, and seating is definitely tight, in this case, since it was a red eye, I fortunately managed to sleep through the flight despite being not very comfortable. The flight left on time and arrived a little early and I mostly slept through it, so I guess that's a win! The A321 had inflight entertainment provided via ones own device and wifi. I did not attempt to use it. One thing about AA and MIA is there is a very long walk from the terminal to where the baggage claim is and it took maybe 15 more minutes after this walk before luggage arrived. In this case, the price of the flight was good, I got to my destination safely on time, and I slept through the flight. However, I still do not like American and only chose them when I do not have another choice as they are the dominant carrier out of Miami."
"   Flew Los Angeles to Las Vegas. Very nice surprise, aircraft very new, good staff and Wi-Fi. Was surprised with the good service, full flight left gate on time. American Airlines made us feel that the flight was about serving the customer. "
"   Flew Miami to Maui via Phoenix. American Airlines is the worst airline I have ever flown. Even though flying first class, the gate agent charged me for bags. I complained at the time but was told that is the way it's going to be. The gate agent then sent my bag to a different country leaving me with no clothing, toiletries, etc. Even a day later the airline was unable to confirm the location of my bag or make any commitments regarding getting the bag to me. I had travelled to Maui for my son's wedding. On top of all of this, on two long-haul flights to Maui from Miami, the airplanes had no entertainment and shoddy Internet. To the extent humanly possible, I will never fly American Airlines again."
"   Flew New York, NY to Birmingham, AL. So we had a major unexpected traffic delay while departing from New York causing the flight to arrive 2 hours behind schedule. Now of course I understand that the airline did not intentionally delay the flight however when asked for any assistance on booking a hotel, since I was told my flight was pushed over until the next morning, I was told by a representative both at the airport and on the phone that this was not their problem and just deal with it! Since I booked my trip through Expedia I gave them a call and they helped out with voucher covering a portion of my hotel fee as a courtesy which was very kind. It's not what you say it's how you say it! Never again will I fly American Airlines. "
"   Flew Orlando to Washington, D.C. This my 4th flight in a row with American Airlines where they have moved my seat after booking. I specifically selected either window seats for all my flights. When you are 6ft 3 inches the other seats just don't work. I'm tired of paying for a specific seat and getting bumped to a middle seat every time. I will be sure to share my experiences with everyone I know. Thus based strictly on the customer service of the airline."
"   Flew Philadelphia to Montego Bay, Jamaica. American Airlines deliberately delayed our flight in order to accommodate a connecting flight coming from another state so they only had to provide one trip but thereby inconveniencing all travelers they willing delayed which ruined our first day of our vacation and honeymoon. The airline was not forthright about its decision and we were given two different reasons which both proved to be untrue. I attempted to contact AA directly and was basically told in several email responses that we eventually got you there so get over it! I will never fly AA again and warn all who consider using them to do your research and look for better options. Not user friendly at all."
"   Flew Seattle to Austin. I bought this ticket weeks ago and was given seat 21 D. When I arrived to check in the terminal would not accept my ID so I waited in line for special services for 57 minutes once I looked at my watch. Only 3, sometimes 4 staff were around to take care of a long line. When I checked in I found that there was no seat for me. The excuse being that there was a change of equipment. However since there was a 21 D on this plane what difference is that? I was offerred the back row in exchange, no regret, not sorry, so nothing. Then I was told by this astonshing gate man that If I was nice he would not lose interest in helping me. Is this behaviour going to be allowed go forward?"
"   Flew Stockholm to New York City. First leg of the trip was met with a 3 hour delay then for our return flight my one son with special needs was not allowed to check in online, while the rest of my family, consisting of myself and my three other children, were cleared. He was subjected to a ""random"" security check that was stress inducing and confusing for my other children. I will never fly Delta again! This is how they treat families with young children? Never again."
"   Flew Tampa to Raleigh-Durham. Kudos to Delta for going above and beyond. I bought tickets three months in advance for my mother and I to attend my nephew's graduation assuming prices would start to rise after that. To my surprise, fares lowered dramatically a few weeks after my purchase. I had originally purchased ""Main Economy"" tickets, Delta's middle tier in economy. Upon seeing the new lower prices, I called Delta who offered to upgrade us to Delta Comfort+, their top tier in economy which offers more legroom, advance boarding and guaranteed overhead bin space. The ticket price of the upgraded seats was lower than what I had paid for Main Economy and Delta's response was to issue each of us the $49 fare difference in vouchers for future travel (which we will definitely use this year before expiry) even though they were under no obligation to do so. My mother requires wheelchair assistance and this was handled flawlessly on both ends of both flights. Both flights left slightly late but arrived on time on the outbound and early on the return. Outbound seat very uncomfortable, return was fine. We had ""bulkhead"" seats both ways on these regional flights and as there is no wall separating First and Economy we were able to stow belongings under the First seat in front of us avoiding the bulkhead inconvenience of having to stow everything in the overhead. Crew polite, helpful and professional on both flights. On the return crew pilfered First snacks in order to provide my mother with a nut and seed free option. WiFi was provided though I did not attempt to use it so cannot comment on speed. If Delta continues to provide this level of service I will continue to fly with them.
"
   Flew Washington to Tampa. American Airlines is the worst airline possible. They are currently 2 hours behind flight time for no apparent reason and are offering no sort of compensation for the delay time. The whole flight has been delayed from 8.20 pm land time to 10.20 pm land time.
"   Flight from Los Angeles delayed. Anticipated agents with a sense of urgency when we got off directing us. Would have been nice if a better job was done getting us off the plane ahead of other passengers. Fortunately, we made the connection. People had moved around. I had someone in my seat. Someone else mentioned others had moved around. Just find a seat. This caused a problem for the one attendant. The male attendant laughed, threw his hands up and commented, 'ain't my problem', and then began to gossip with one of the other flight attendants about the one taking roll call. Please be a team and be professional. Now a maintenance issue. Hope to be on my way soon."
   Flight from New York to Phoenix was more than an hour late due to technical problems and I missed my connecting flight to Ontario. They rebooked me and made me wait for more than 6 hours here in Phoenix. Left to wonder why the airline maintenance in New York didn't recognize the problem ahead of time and why they noticed this just a few minutes before the actual departure when the plane had been parked there for a while. This caused 6 hours of chaos. First and last time with this airline.
   Fly American Airlines from Dallas every week to Chicago and back to Dallas every week and have not or arrived on time. Frequent flyer miles - still can't retrieve them and get the run around all the time. Don't know why anyone would rely on them. I'm canceling my next month of travel! 
"   Fort Lauderdale to New York La Guardia. I am very disappointed with this airline, not only did it delay our flight twice by 2 hours each time, I then got tickets to a more resonably timed flight to a different airport in NYC and as soon as I booked the next flight I got a text saying that one was delayed longer than the previous ones. When calling customer service they were very cold and seemed to just be reading off of a script, rather than listening to my frustration.  So disgusted with the lack of compassion if I wanted generic conversation and answers I would have called a recorded line"
   Fort Lauderdale to Richmond. I'm very disappointed with Delta Air Lines. You should not have to pay extra to bring luggage and to pick a seat on the plane. The lady picking seat assignments was very rude when I was trying to ask questions. Both of my flights were delayed do to Flight attendance not being on time. I will never book with this company again. A 6 hour trip turned into 8. I would have expected better for a company I paid more for.
"   Fort Lauderdale to Washington. The flight was delayed by almost an hour, and once they called us from the terminal they had not even gotten other flight out of the airplane and had us standing in line for 15 minutes. On the plane, they claimed to never have picked up their free snacks from their last stop, so all they have is ones you have to pay for. The wifi was unavailable for our flight. Once we landed (late from our estimated arrival time) we were waiting in line to get to the terminal for about 15 minutes for the so called ""wing men"" or something like that to help get the plane there safely, and now we have been waiting in the plane for apparently a designated person who can operate the ramp so that we can get off this flight from hell. We are currently still waiting. I do not plan on using this airline again."
"   From all the bad reviews I've read here, it seems like AA doesn't really care about it's customers, but I'll write this review anyway. I have just flown from Montreal to Charlotte, and I was mistreated by a flight attendant for no reason. The airplane had already landed and we were waiting our turn to stop at the gate, which was taking a while, I needed to go to the restroom really bad, and since I didn't know how much longer it would take, I decided to get and go. I told the flight attendant in the rear of the airplane that I needed to go really bad, the other flight attendant in the front, who never bothered to ask if I had any health issues that would force me to go even if it wasn't the appropriate time, simply said in the mic for the entire flight to hear, ""we are all going to have to wait here until this person in the restroom returns to his seat."" Is that the best way to handle this?"
"   Ft Lauderdale to Amsterdam via Atlanta. I am a Diamond Medallion, almost 2 million mile flyer. I have flown Delta forever and stand behind the company as (generally) nearly world-class. On this trip I really needed some help, asked for it, and was ignored by Delta. I flew FLL-ATL-AMS, travelling in Delta One and First Class, connecting in AMS to KLM for onward travel. I bought the flight on Delta.Com and despite have a 1:04 connection time in ATL did not see the timing as a problem. Bad weather in ATL delayed us and, oddly, FLL agents boarded the flight, then unboarded, then immediately reboarded the airplane. While in the terminal waiting to reboard I asked a Redcoat to notify ATL of my close connection and asked for “meet and assist” help upon arrival. I watched him type in the request and listened as he read it to me. We arrived in ATL on an A gate with 24 minutes to spare – my AMS departure was leaving from an E gate. Of course, no one was there to assist and the one gate agent had his hands full with normal gate arrival activities. While running to the connections train I saw on a departures board that the AMS flight, which had been showing on-time on the Delta mobile app, was now delayed 30 minutes. Not sure what to believe I hustled to the E gate, where boarding had not even begun. I am disappointed because on this trip I needed help from Delta and got blown off. As a passenger asking for help I hoped they would step up. I am hugely disappointed in their lack of response. Apparently loyalty is one–way only."
"   Glasgow to Providenciales via Miami. The worst Airline we have ever flown. Completely ruined a £19,000 holiday. American Airlines lost our luggage containing baby milk. Long story short baby became ill from having to use different milk. We had to leave Turks and Caicos after 4 days losing 6 days at £1,100 a night. Contacted a woman on American Airlines who changed our flights to go home via New York so the baby could get better and we arrived at Providenciales to find that our flights had been changed to economy from business class and also that we would have to pay baggage fees. Now in New York trying to get home and we are being charged again for flight to Glasgow! I am utterly disgusted with this airline.  Avoid this airline at all costs."
"   Grand Forks to Baltimore Washington via Minneapolis. The flight attendants were good, the luggage handlers were bad. I could see them from my 13A seat. They threw people's into the luggage vehicles with no care. My bag which I bought and used just for that trip now looks like it's 15 years old. Not good for such a massive airline. Feeling disappointed."
"   Greensboro to London via Atlanta. Complaints sent to Delta for reference to anybody misguided enough to think of flying with them. 3 flights on delta in 3 days, each flight significantly delayed, due to incompetence at a level I have never experienced before, including over an hour to load freight that arrived late, and gate staff posting an hour delay resulting in passengers leaving the gate then scrambling to get them back to the gate. Three flights overbooked, incredible. And to add insult to an already desperately bad service the cabin staff closed one of the two business toilets twice, once after service and once just before landing for ""staff use"" and I was told to either wait 5 minutes because staff have priority or join a growing queue of paying passengers. I will attempt to never fly Delta again."
